trip,type,direction,stop|苹果园|0103|0|1|A|1,stop|苹果园|0103|0|1|D|1,stop|古城路|0104|40|1|A|2,stop|古城路|0104|40|1|D|2,stop|八角游乐园|0105|80|1|A|3,stop|八角游乐园|0105|80|1|D|3,stop|八宝山|0106|120|1|A|4,stop|八宝山|0106|120|1|D|4,stop|玉泉路|0107|160|1|A|5,stop|玉泉路|0107|160|1|D|5,stop|五棵松|0108|200|1|A|6,stop|五棵松|0108|200|1|D|6,stop|万寿路|0109|240|1|A|7,stop|万寿路|0109|240|1|D|7,stop|公主坟（1号线）|0110|280|1|A|8,stop|公主坟（1号线）|0110|280|1|D|8,stop|军事博物馆（1号线）|0111|320|1|A|9,stop|军事博物馆（1号线）|0111|320|1|D|9,stop|木樨地|0112|360|1|A|10,stop|木樨地|0112|360|1|D|10,stop|南礼士路|0113|400|1|A|11,stop|南礼士路|0113|400|1|D|11,stop|复兴门（1号线）|0114|440|1|A|12,stop|复兴门（1号线）|0114|440|1|D|12,stop|西单（1号线）|0115|480|1|A|13,stop|西单（1号线）|0115|480|1|D|13,stop|天安门西|0116|520|1|A|14,stop|天安门西|0116|520|1|D|14,stop|天安门东|0117|560|1|A|15,stop|天安门东|0117|560|1|D|15,stop|王府井|0118|600|1|A|16,stop|王府井|0118|600|1|D|16,stop|东单（1号线）|0119|640|1|A|17,stop|东单（1号线）|0119|640|1|D|17,stop|建国门（1号线）|0120|680|1|A|18,stop|建国门（1号线）|0120|680|1|D|18,stop|永安里|0121|720|1|A|19,stop|永安里|0121|720|1|D|19,stop|国贸（1号线）|0122|760|1|A|20,stop|国贸（1号线）|0122|760|1|D|20,stop|大望路|0123|800|1|A|21,stop|大望路|0123|800|1|D|21,stop|四惠（1号线）|0124|840|1|A|22,stop|四惠（1号线）|0124|840|1|D|22,stop|四惠东（1号线）|0125|880|1|A|23,stop|四惠东（1号线）|0125|880|1|D|23
2024,REAL,2,20140702055020,20140702055120,20140702055500,20140702055530,20140702055800,20140702055830,20140702060100,20140702060125,20140702060325,20140702060400,20140702060620,20140702060700,20140702060910,20140702060945,20140702061125,20140702061210,20140702061350,20140702061440,20140702061620,20140702061650,20140702061850,20140702061917,20140702062037,20140702062124,20140702062324,20140702062409,20140702062539,20140702062605,20140702062735,20140702062803,20140702062933,20140702063003,20140702063123,20140702063206,20140702063356,20140702063435,20140702063635,20140702063705,20140702063815,20140702063900,20140702064100,20140702064130,20140702064400,20140702064430,20140702064700,20140702064800
2025,REAL,2,-,-,20140702055900,20140702055930,20140702060200,20140702060230,20140702060500,20140702060525,20140702060725,20140702060800,20140702061020,20140702061100,20140702061310,20140702061345,20140702061525,20140702061610,20140702061750,20140702061840,20140702062020,20140702062050,20140702062250,20140702062317,20140702062437,20140702062524,20140702062724,20140702062809,20140702062939,20140702063005,20140702063135,20140702063203,20140702063333,20140702063403,20140702063523,20140702063606,20140702063756,20140702063835,20140702064035,20140702064105,20140702064215,20140702064300,20140702064500,20140702064530,20140702064800,20140702064830,20140702065100,20140702065200
2026,REAL,2,20140702055750,20140702055850,20140702060230,20140702060300,20140702060530,20140702060600,20140702060830,20140702060855,20140702061055,20140702061130,20140702061350,20140702061430,20140702061640,20140702061715,20140702061855,20140702061940,20140702062120,20140702062210,20140702062350,20140702062420,20140702062620,20140702062647,20140702062807,20140702062854,20140702063054,20140702063139,20140702063309,20140702063335,20140702063505,20140702063533,20140702063703,20140702063733,20140702063853,20140702063936,20140702064126,20140702064205,20140702064405,20140702064435,20140702064545,20140702064630,20140702064830,20140702064900,20140702065130,20140702065200,20140702065430,20140702065530
2027,REAL,2,-,-,20140702060530,20140702060600,20140702060830,20140702060900,20140702061130,20140702061155,20140702061355,20140702061430,20140702061650,20140702061730,20140702061940,20140702062015,20140702062155,20140702062240,20140702062420,20140702062510,20140702062650,20140702062720,20140702062920,20140702062947,20140702063107,20140702063154,20140702063354,20140702063439,20140702063609,20140702063635,20140702063805,20140702063833,20140702064003,20140702064033,20140702064153,20140702064236,20140702064426,20140702064505,20140702064705,20140702064735,20140702064845,20140702064930,20140702065130,20140702065200,20140702065430,20140702065500,20140702065730,20140702065830
2028,REAL,2,20140702060350,20140702060450,20140702060830,20140702060900,20140702061130,20140702061200,20140702061430,20140702061455,20140702061655,20140702061730,20140702061950,20140702062030,20140702062240,20140702062315,20140702062455,20140702062540,20140702062720,20140702062810,20140702062950,20140702063020,20140702063220,20140702063247,20140702063407,20140702063454,20140702063654,20140702063739,20140702063909,20140702063935,20140702064105,20140702064133,20140702064303,20140702064333,20140702064453,20140702064536,20140702064726,20140702064805,20140702065005,20140702065035,20140702065145,20140702065230,20140702065430,20140702065500,20140702065730,20140702065800,20140702070030,20140702070130
2029,REAL,2,-,-,20140702061200,20140702061230,20140702061500,20140702061530,20140702061800,20140702061825,20140702062025,20140702062100,20140702062320,20140702062400,20140702062610,20140702062645,20140702062825,20140702062910,20140702063050,20140702063140,20140702063320,20140702063350,20140702063550,20140702063617,20140702063737,20140702063824,20140702064024,20140702064109,20140702064239,20140702064305,20140702064435,20140702064503,20140702064633,20140702064703,20140702064823,20140702064906,20140702065056,20140702065135,20140702065335,20140702065405,20140702065515,20140702065600,20140702065800,20140702065830,20140702070100,20140702070130,20140702070400,20140702070500
2030,REAL,2,20140702060950,20140702061050,20140702061430,20140702061500,20140702061730,20140702061800,20140702062030,20140702062055,20140702062255,20140702062330,20140702062550,20140702062630,20140702062840,20140702062915,20140702063055,20140702063140,20140702063320,20140702063410,20140702063550,20140702063620,20140702063820,20140702063847,20140702064007,20140702064054,20140702064254,20140702064339,20140702064509,20140702064535,20140702064705,20140702064733,20140702064903,20140702064933,20140702065053,20140702065136,20140702065326,20140702065405,20140702065605,20140702065635,20140702065745,20140702065830,20140702070030,20140702070100,20140702070330,20140702070400,20140702070630,20140702070730
2031,REAL,2,-,-,20140702061750,20140702061820,20140702062050,20140702062120,20140702062350,20140702062415,20140702062615,20140702062650,20140702062910,20140702062950,20140702063200,20140702063235,20140702063415,20140702063500,20140702063640,20140702063730,20140702063910,20140702063940,20140702064140,20140702064207,20140702064327,20140702064414,20140702064614,20140702064659,20140702064829,20140702064855,20140702065025,20140702065053,20140702065223,20140702065253,20140702065413,20140702065456,20140702065646,20140702065725,20140702065925,20140702065955,20140702070105,20140702070150,20140702070350,20140702070420,20140702070650,20140702070720,20140702070950,20140702071050
2032,REAL,2,20140702061740,20140702061840,20140702062220,20140702062250,20140702062520,20140702062550,20140702062820,20140702062845,20140702063045,20140702063120,20140702063340,20140702063420,20140702063630,20140702063705,20140702063845,20140702063930,20140702064110,20140702064200,20140702064340,20140702064410,20140702064610,20140702064637,20140702064757,20140702064844,20140702065044,20140702065129,20140702065259,20140702065325,20140702065455,20140702065523,20140702065653,20140702065723,20140702065843,20140702065926,20140702070116,20140702070155,20140702070355,20140702070425,20140702070535,20140702070620,20140702070820,20140702070850,20140702071120,20140702071150,20140702071420,20140702071520
2033,REAL,2,-,-,20140702062720,20140702062750,20140702063020,20140702063050,20140702063320,20140702063345,20140702063545,20140702063620,20140702063840,20140702063920,20140702064130,20140702064205,20140702064345,20140702064430,20140702064610,20140702064700,20140702064840,20140702064910,20140702065110,20140702065137,20140702065257,20140702065344,20140702065544,20140702065629,20140702065759,20140702065825,20140702065955,20140702070023,20140702070153,20140702070223,20140702070343,20140702070426,20140702070616,20140702070655,20140702070855,20140702070925,20140702071035,20140702071120,20140702071320,20140702071350,20140702071620,20140702071650,20140702071920,20140702072020
2034,REAL,2,20140702062510,20140702062610,20140702062950,20140702063020,20140702063250,20140702063320,20140702063550,20140702063615,20140702063815,20140702063850,20140702064110,20140702064150,20140702064400,20140702064435,20140702064615,20140702064700,20140702064840,20140702064930,20140702065110,20140702065140,20140702065340,20140702065407,20140702065527,20140702065614,20140702065814,20140702065859,20140702070029,20140702070055,20140702070225,20140702070253,20140702070423,20140702070453,20140702070613,20140702070656,20140702070846,20140702070925,20140702071125,20140702071155,20140702071305,20140702071350,20140702071550,20140702071620,20140702071850,20140702071920,20140702072150,20140702072250
2035,REAL,2,-,-,20140702063300,20140702063330,20140702063600,20140702063630,20140702063900,20140702063925,20140702064125,20140702064200,20140702064420,20140702064500,20140702064710,20140702064745,20140702064925,20140702065010,20140702065150,20140702065240,20140702065420,20140702065450,20140702065650,20140702065717,20140702065837,20140702065924,20140702070124,20140702070209,20140702070339,20140702070405,20140702070535,20140702070603,20140702070733,20140702070803,20140702070923,20140702071006,20140702071156,20140702071235,20140702071435,20140702071505,20140702071615,20140702071700,20140702071900,20140702071930,20140702072200,20140702072230,20140702072500,20140702072600
2036,REAL,2,20140702063120,20140702063220,20140702063600,20140702063630,20140702063900,20140702063930,20140702064200,20140702064225,20140702064425,20140702064500,20140702064720,20140702064800,20140702065010,20140702065045,20140702065225,20140702065310,20140702065450,20140702065540,20140702065720,20140702065750,20140702065950,20140702070017,20140702070137,20140702070224,20140702070424,20140702070509,20140702070639,20140702070705,20140702070835,20140702070903,20140702071033,20140702071103,20140702071223,20140702071306,20140702071456,20140702071535,20140702071735,20140702071805,20140702071915,20140702072000,20140702072200,20140702072230,20140702072500,20140702072530,20140702072800,20140702072900
2037,REAL,2,20140702063405,20140702063505,20140702063845,20140702063915,20140702064145,20140702064215,20140702064445,20140702064510,20140702064710,20140702064745,20140702065005,20140702065045,20140702065255,20140702065330,20140702065510,20140702065555,20140702065735,20140702065825,20140702070005,20140702070035,20140702070235,20140702070302,20140702070422,20140702070509,20140702070709,20140702070754,20140702070924,20140702070950,20140702071120,20140702071148,20140702071318,20140702071348,20140702071508,20140702071551,20140702071741,20140702071820,20140702072020,20140702072050,20140702072200,20140702072245,20140702072445,20140702072515,20140702072745,20140702072815,20140702073045,20140702073145
2038,REAL,2,20140702063650,20140702063750,20140702064130,20140702064200,20140702064430,20140702064500,20140702064730,20140702064755,20140702064955,20140702065030,20140702065250,20140702065330,20140702065540,20140702065615,20140702065755,20140702065840,20140702070020,20140702070110,20140702070250,20140702070320,20140702070520,20140702070547,20140702070707,20140702070754,20140702070954,20140702071039,20140702071209,20140702071235,20140702071405,20140702071433,20140702071603,20140702071633,20140702071753,20140702071836,20140702072026,20140702072105,20140702072305,20140702072335,20140702072445,20140702072530,20140702072730,20140702072800,20140702073030,20140702073100,20140702073330,20140702073430
2039,REAL,2,20140702063915,20140702064015,20140702064355,20140702064425,20140702064655,20140702064725,20140702064955,20140702065020,20140702065220,20140702065255,20140702065515,20140702065555,20140702065805,20140702065840,20140702070020,20140702070105,20140702070245,20140702070335,20140702070515,20140702070545,20140702070745,20140702070812,20140702070932,20140702071019,20140702071219,20140702071304,20140702071434,20140702071500,20140702071630,20140702071658,20140702071828,20140702071858,20140702072018,20140702072101,20140702072251,20140702072330,20140702072530,20140702072600,20140702072710,20140702072755,20140702072955,20140702073040,20140702073310,20140702073355,20140702073625,20140702073725
2040,REAL,2,20140702064130,20140702064230,20140702064610,20140702064640,20140702064910,20140702064940,20140702065210,20140702065235,20140702065435,20140702065510,20140702065730,20140702065810,20140702070020,20140702070055,20140702070235,20140702070320,20140702070500,20140702070550,20140702070730,20140702070800,20140702071000,20140702071027,20140702071147,20140702071234,20140702071434,20140702071519,20140702071649,20140702071715,20140702071845,20140702071913,20140702072043,20140702072113,20140702072233,20140702072316,20140702072506,20140702072545,20140702072745,20140702072815,20140702072925,20140702073010,20140702073210,20140702073255,20140702073525,20140702073555,20140702073825,20140702073925
2041,REAL,2,20140702064345,20140702064445,20140702064825,20140702064855,20140702065125,20140702065155,20140702065425,20140702065450,20140702065650,20140702065725,20140702065945,20140702070025,20140702070235,20140702070310,20140702070450,20140702070535,20140702070715,20140702070805,20140702070945,20140702071015,20140702071215,20140702071242,20140702071402,20140702071449,20140702071649,20140702071734,20140702071904,20140702071930,20140702072100,20140702072128,20140702072258,20140702072328,20140702072448,20140702072531,20140702072721,20140702072800,20140702073000,20140702073030,20140702073140,20140702073225,20140702073425,20140702073455,20140702073725,20140702073755,20140702074025,20140702074125
2042,REAL,2,20140702064605,20140702064705,20140702065045,20140702065115,20140702065345,20140702065415,20140702065645,20140702065710,20140702065910,20140702065945,20140702070205,20140702070245,20140702070455,20140702070530,20140702070710,20140702070755,20140702070935,20140702071025,20140702071205,20140702071235,20140702071435,20140702071502,20140702071622,20140702071709,20140702071909,20140702071954,20140702072124,20140702072150,20140702072320,20140702072348,20140702072518,20140702072548,20140702072708,20140702072751,20140702072941,20140702073020,20140702073220,20140702073250,20140702073400,20140702073445,20140702073645,20140702073715,20140702073945,20140702074015,20140702074245,20140702074345
2043,REAL,2,20140702064835,20140702064935,20140702065315,20140702065345,20140702065615,20140702065645,20140702065915,20140702065940,20140702070140,20140702070215,20140702070435,20140702070515,20140702070725,20140702070800,20140702070940,20140702071025,20140702071205,20140702071255,20140702071435,20140702071505,20140702071705,20140702071732,20140702071852,20140702071939,20140702072139,20140702072224,20140702072354,20140702072420,20140702072550,20140702072618,20140702072748,20140702072818,20140702072938,20140702073021,20140702073211,20140702073250,20140702073450,20140702073520,20140702073630,20140702073715,20140702073915,20140702073945,20140702074215,20140702074245,20140702074515,20140702074615
2044,REAL,2,20140702065055,20140702065155,20140702065535,20140702065605,20140702065835,20140702065905,20140702070135,20140702070200,20140702070400,20140702070435,20140702070655,20140702070735,20140702070945,20140702071020,20140702071200,20140702071245,20140702071425,20140702071515,20140702071655,20140702071725,20140702071925,20140702071952,20140702072112,20140702072159,20140702072359,20140702072444,20140702072614,20140702072640,20140702072810,20140702072838,20140702073008,20140702073038,20140702073158,20140702073241,20140702073431,20140702073510,20140702073710,20140702073740,20140702073850,20140702073935,20140702074135,20140702074205,20140702074435,20140702074505,20140702074735,20140702074835
2045,REAL,2,20140702065315,20140702065415,20140702065755,20140702065825,20140702070055,20140702070125,20140702070355,20140702070420,20140702070620,20140702070655,20140702070915,20140702070955,20140702071205,20140702071240,20140702071420,20140702071505,20140702071645,20140702071735,20140702071915,20140702071945,20140702072145,20140702072212,20140702072332,20140702072419,20140702072619,20140702072704,20140702072834,20140702072900,20140702073030,20140702073058,20140702073228,20140702073258,20140702073418,20140702073501,20140702073651,20140702073730,20140702073930,20140702074000,20140702074110,20140702074155,20140702074355,20140702074425,20140702074655,20140702074725,20140702074955,20140702075055
2046,REAL,2,20140702065520,20140702065620,20140702070000,20140702070030,20140702070300,20140702070330,20140702070600,20140702070625,20140702070825,20140702070900,20140702071120,20140702071200,20140702071410,20140702071445,20140702071625,20140702071710,20140702071850,20140702071940,20140702072120,20140702072150,20140702072350,20140702072417,20140702072537,20140702072624,20140702072824,20140702072909,20140702073039,20140702073105,20140702073235,20140702073303,20140702073433,20140702073503,20140702073623,20140702073706,20140702073856,20140702073935,20140702074135,20140702074205,20140702074315,20140702074400,20140702074600,20140702074630,20140702074900,20140702074930,20140702075200,20140702075300
2047,REAL,2,20140702065725,20140702065825,20140702070205,20140702070235,20140702070505,20140702070535,20140702070805,20140702070830,20140702071030,20140702071105,20140702071325,20140702071405,20140702071615,20140702071650,20140702071830,20140702071915,20140702072055,20140702072145,20140702072325,20140702072355,20140702072555,20140702072622,20140702072742,20140702072829,20140702073029,20140702073114,20140702073244,20140702073310,20140702073440,20140702073508,20140702073638,20140702073708,20140702073828,20140702073911,20140702074101,20140702074140,20140702074340,20140702074410,20140702074520,20140702074605,20140702074805,20140702074835,20140702075105,20140702075135,20140702075405,20140702075505
2048,REAL,2,20140702065930,20140702070030,20140702070410,20140702070440,20140702070710,20140702070740,20140702071010,20140702071035,20140702071235,20140702071310,20140702071530,20140702071610,20140702071820,20140702071855,20140702072035,20140702072120,20140702072300,20140702072350,20140702072530,20140702072600,20140702072800,20140702072827,20140702072947,20140702073034,20140702073234,20140702073319,20140702073449,20140702073515,20140702073645,20140702073713,20140702073843,20140702073913,20140702074033,20140702074116,20140702074306,20140702074345,20140702074545,20140702074615,20140702074725,20140702074810,20140702075010,20140702075040,20140702075310,20140702075340,20140702075610,20140702075710
2049,REAL,2,20140702070140,20140702070240,20140702070620,20140702070650,20140702070920,20140702070950,20140702071220,20140702071245,20140702071445,20140702071520,20140702071740,20140702071820,20140702072030,20140702072105,20140702072245,20140702072330,20140702072510,20140702072600,20140702072740,20140702072810,20140702073010,20140702073037,20140702073157,20140702073244,20140702073444,20140702073529,20140702073659,20140702073725,20140702073855,20140702073923,20140702074053,20140702074123,20140702074243,20140702074326,20140702074516,20140702074555,20140702074755,20140702074825,20140702074935,20140702075020,20140702075220,20140702075250,20140702075520,20140702075550,20140702075820,20140702075920
2050,REAL,2,20140702070350,20140702070450,20140702070830,20140702070900,20140702071130,20140702071200,20140702071430,20140702071455,20140702071655,20140702071730,20140702071950,20140702072030,20140702072240,20140702072315,20140702072455,20140702072540,20140702072720,20140702072810,20140702072950,20140702073020,20140702073220,20140702073247,20140702073407,20140702073454,20140702073654,20140702073739,20140702073909,20140702073935,20140702074105,20140702074133,20140702074303,20140702074333,20140702074453,20140702074536,20140702074726,20140702074805,20140702075005,20140702075035,20140702075145,20140702075230,20140702075430,20140702075500,20140702075730,20140702075800,20140702080030,20140702080130
